image,score,x0,y0,x1,y1,bbox_area,best_iou
20150919_174151_image171.png,0.18920210003852844,212.5008087158203,255.8253936767578,236.5062255859375,271.58392333984375,378.2900695800781,0.0
20150919_174151_image171.png,0.1820821315050125,12.430244445800781,533.7443237304688,40.07335662841797,566.0686645507812,893.5453491210938,0.0
20150919_174151_image171.png,0.132068932056427,186.57366943359375,359.7185363769531,216.31124877929688,380.9127197265625,630.2637329101562,0.0
20150919_174151_image176.png,0.41199010610580444,218.54986572265625,345.37994384765625,249.21270751953125,374.2219543457031,884.3779907226562,0.0
20150919_174151_image176.png,0.17219224572181702,240.87152099609375,242.21160888671875,268.078125,259.4888916015625,470.0561828613281,0.0
20150919_174151_image181.png,0.28639811277389526,298.3622131347656,221.43569946289062,327.7665710449219,241.33595275878906,585.1541748046875,0.0
20150919_174151_image181.png,0.17130962014198303,378.9574890136719,532.9932861328125,418.2261962890625,567.6520385742188,1361.00439453125,0.0
20150919_174151_image186.png,0.37573888897895813,346.8204650878906,221.4366912841797,377.8199157714844,241.67587280273438,627.4035034179688,0.0
20150919_174151_image186.png,0.16422703862190247,54.48687744140625,285.411865234375,85.12222290039062,315.9627990722656,935.9384155273438,0.0
20150919_174151_image191.png,0.44363513588905334,405.9898681640625,224.4818572998047,433.3527526855469,243.0789337158203,508.8696594238281,0.0
20150919_174151_image196.png,0.41739949584007263,460.809326171875,222.05352783203125,490.5750732421875,240.63253784179688,553.0181274414062,0.0
20150919_174151_image196.png,0.2547643780708313,402.73260498046875,190.04335021972656,435.7371520996094,224.28155517578125,1130.0164794921875,0.0
20150919_174151_image196.png,0.16219332814216614,427.014404296875,841.5610961914062,440.92596435546875,862.2164306640625,287.3479309082031,0.0
20150919_174151_image201.png,0.30803847312927246,210.6530303955078,881.0802612304688,238.76275634765625,903.4291381835938,628.2208251953125,0.0
20150919_174151_image206.png,0.13844096660614014,100.21715545654297,472.5939025878906,114.01310729980469,490.7447509765625,250.40823364257812,0.0
20150919_174151_image21.png,0.2794538736343384,232.29818725585938,514.2442016601562,265.712158203125,542.8991088867188,957.4742431640625,0.0
20150919_174151_image216.png,0.15323255956172943,501.4307861328125,550.41455078125,521.3358154296875,572.3865966796875,437.3542175292969,0.0
20150919_174151_image236.png,0.43113693594932556,204.38711547851562,373.33245849609375,244.45751953125,419.02215576171875,1830.8046875,0.0
20150919_174151_image236.png,0.14569829404354095,439.0816650390625,372.6284484863281,485.55755615234375,414.6573181152344,1953.3292236328125,0.0
20150919_174151_image26.png,0.21775470674037933,110.62413024902344,702.282958984375,142.82156372070312,722.4310302734375,648.7161865234375,0.0
20150919_174151_image26.png,0.1301388442516327,210.71665954589844,542.4258422851562,228.70187377929688,568.6429443359375,471.52020263671875,0.0
20150919_174151_image301.png,0.2519051432609558,42.58308410644531,507.77197265625,71.59583282470703,533.6242065429688,750.0443725585938,0.0
20150919_174151_image36.png,0.21675214171409607,310.42449951171875,598.73388671875,323.53118896484375,624.1475830078125,333.08941650390625,0.0
20150919_174151_image361.png,0.1574709713459015,305.2189636230469,394.4877014160156,335.2623291015625,425.9034423828125,943.8345947265625,0.0
20150919_174151_image361.png,0.13713029026985168,699.9686889648438,559.432861328125,720.0,611.9876708984375,1052.74169921875,0.0
20150919_174151_image381.png,0.3885183334350586,210.75328063964844,222.47146606445312,252.07992553710938,261.35504150390625,1606.927734375,0.0
20150919_174151_image381.png,0.15533706545829773,401.28277587890625,509.8744812011719,435.47601318359375,535.7820434570312,885.8634033203125,0.0
20150919_174151_image411.png,0.2096778154373169,484.7345275878906,358.51214599609375,501.83587646484375,381.0488586425781,385.4081726074219,0.0
20150919_174151_image431.png,0.21722307801246643,488.968994140625,711.3645629882812,513.22412109375,734.136962890625,552.3474731445312,0.0
20150919_174151_image471.png,0.16648051142692566,507.32061767578125,384.7161560058594,527.5974731445312,404.41650390625,399.46112060546875,0.0
20150919_174151_image56.png,0.1794222742319107,634.69189453125,1142.5072021484375,659.072998046875,1168.216796875,626.8283081054688,0.0
20150919_174151_image56.png,0.13152185082435608,411.431396484375,483.0956726074219,431.88262939453125,503.51104736328125,417.51959228515625,0.0
20150919_174151_image601.png,0.13344073295593262,162.90455627441406,1085.3072509765625,188.4561767578125,1109.754638671875,624.6703491210938,0.0
20150919_174151_image61.png,0.5976150035858154,22.82453155517578,1243.3338623046875,44.546119689941406,1269.3350830078125,564.7877807617188,0.0
20150919_174151_image621.png,0.4112498462200165,0.5508441925048828,383.8797302246094,32.00199508666992,422.0954284667969,1201.927734375,0.0
20150919_174151_image621.png,0.1825885772705078,370.5145568847656,1196.4913330078125,393.7943115234375,1222.6343994140625,608.6041870117188,0.0
20150919_174151_image641.png,0.27764108777046204,182.24794006347656,886.407958984375,203.87240600585938,915.8650512695312,636.993896484375,0.0
20150919_174151_image641.png,0.26372030377388,598.572021484375,1251.417724609375,623.1549072265625,1275.4029541015625,589.6261596679688,0.0
20150919_174151_image656.png,0.6990947723388672,146.77102661132812,1073.322265625,194.20050048828125,1122.11474609375,2314.20166015625,0.0
20150919_174151_image656.png,0.6781655550003052,254.8375244140625,1236.2752685546875,288.5973815917969,1268.4649658203125,1086.7196044921875,0.0
20150919_174151_image656.png,0.5692530870437622,200.9007110595703,88.85650634765625,250.657470703125,132.11981201171875,2152.641845703125,0.0
20150919_174151_image656.png,0.32361435890197754,189.19740295410156,1068.583740234375,236.38095092773438,1114.545166015625,2168.623046875,0.0
20150919_174151_image66.png,0.4743117690086365,77.468505859375,1257.943359375,102.62945556640625,1279.8194580078125,550.4234008789062,0.0
20150919_174151_image676.png,0.4993453323841095,446.9757080078125,32.51659393310547,478.8511657714844,67.59583282470703,1118.166748046875,0.0
20150919_174151_image676.png,0.42072799801826477,565.4429321289062,91.49373626708984,622.0001220703125,132.98272705078125,2346.500732421875,0.0
20150919_174151_image676.png,0.1929108202457428,693.2561645507812,1170.2855224609375,716.526611328125,1198.5208740234375,657.0492553710938,0.0
20150919_174151_image676.png,0.15557482838630676,431.683349609375,30.76776885986328,476.2104797363281,69.71620178222656,1734.261962890625,0.0
20150919_174151_image76.png,0.4777790307998657,426.2952575683594,337.6529846191406,468.61065673828125,371.91351318359375,1449.7479248046875,0.0
20150919_174151_image76.png,0.2454555630683899,213.67926025390625,1270.6875,232.08206176757812,1280.0,171.37608337402344,0.0
20150919_174151_image76.png,0.18636468052864075,380.89080810546875,708.9310913085938,410.4223327636719,740.578857421875,934.6068115234375,0.0
20150919_174151_image76.png,0.1578104943037033,676.2116088867188,24.679744720458984,711.1769409179688,57.408477783203125,1144.3709716796875,0.0
20150919_174151_image76.png,0.13195715844631195,635.9251708984375,562.2777099609375,675.175048828125,604.2157592773438,1646.0633544921875,0.0
20150919_174151_image806.png,0.2916143238544464,415.77020263671875,1163.4530029296875,439.54107666015625,1184.811767578125,507.71649169921875,0.0
20150919_174151_image856.png,0.45545700192451477,474.268798828125,1162.7421875,495.29388427734375,1185.157958984375,471.29351806640625,0.0
20150919_174151_image856.png,0.4330729842185974,324.3916015625,739.9367065429688,348.471923828125,766.3087158203125,635.0465087890625,0.0
20150919_174730_image1.png,0.3949100375175476,620.4495239257812,882.7051391601562,646.6494750976562,903.5789184570312,546.8920288085938,0.0
20150919_174730_image1.png,0.36290910840034485,613.0572509765625,913.9605712890625,638.6222534179688,932.3162231445312,469.2622985839844,0.0
20150919_174730_image1.png,0.28095147013664246,288.4267578125,333.0888671875,316.046142578125,362.203857421875,804.1381225585938,0.0
20150919_174730_image1.png,0.21056999266147614,468.4382629394531,482.5484619140625,491.42352294921875,501.9084777832031,444.9949951171875,0.0
20150919_174730_image101.png,0.29909130930900574,309.8736267089844,539.3842163085938,351.56365966796875,569.6201782226562,1260.5382080078125,0.0
20150919_174730_image1046.png,0.45707830786705017,366.05828857421875,360.7472229003906,403.47943115234375,395.5342712402344,1301.7711181640625,0.0
20150919_174730_image1046.png,0.40580466389656067,588.5777587890625,70.65574645996094,622.9434204101562,105.57820892333984,1200.133544921875,0.0
20150919_174730_image1046.png,0.32439425587654114,320.89520263671875,677.244873046875,350.7303771972656,718.5135498046875,1231.2581787109375,0.0
20150919_174730_image1046.png,0.2778143882751465,690.3032836914062,1225.7193603515625,715.9034423828125,1257.7156982421875,819.111328125,0.0
20150919_174730_image1046.png,0.15384267270565033,538.97900390625,580.2642822265625,573.1130981445312,611.0021362304688,1049.2088623046875,0.0
20150919_174730_image1046.png,0.14025653898715973,80.8848648071289,935.5501708984375,107.64198303222656,957.187744140625,578.9591064453125,0.0
20150919_174730_image11.png,0.7818354368209839,414.58746337890625,650.5068969726562,451.0219421386719,700.1237182617188,1807.7630615234375,0.0
20150919_174730_image11.png,0.3720322847366333,678.7706909179688,894.7059936523438,706.20703125,916.1508178710938,588.3674926757812,0.0
20150919_174730_image11.png,0.3616665303707123,352.8302001953125,334.10125732421875,380.5027160644531,363.2406311035156,806.3598022460938,0.0
20150919_174730_image11.png,0.28452765941619873,334.3046875,390.1002502441406,374.4552917480469,426.67266845703125,1468.4046630859375,0.0
20150919_174730_image11.png,0.14570754766464233,672.267333984375,925.8873901367188,695.8387451171875,945.0809326171875,452.41888427734375,0.0
20150919_174730_image111.png,0.1827201396226883,157.16905212402344,829.0450439453125,189.06610107421875,859.6014404296875,974.6588745117188,0.0
20150919_174730_image1146.png,0.6638655066490173,423.7542724609375,1108.7020263671875,461.86370849609375,1149.2371826171875,1544.77197265625,0.0
20150919_174730_image1146.png,0.6086980700492859,471.987060546875,1236.3663330078125,506.45111083984375,1271.8714599609375,1223.6505126953125,0.0
20150919_174730_image1146.png,0.45203280448913574,66.91546630859375,1.1015090942382812,99.92042541503906,33.73630905151367,1077.1102294921875,0.0
20150919_174730_image1146.png,0.2819049656391144,160.4138641357422,59.322669982910156,190.34019470214844,83.67252349853516,728.7017822265625,0.0
20150919_174730_image1146.png,0.19710692763328552,147.14036560058594,226.9935760498047,190.5108184814453,256.5364074707031,1281.2860107421875,0.0
20150919_174730_image1146.png,0.1903853416442871,525.3983764648438,484.350341796875,555.62060546875,517.1216430664062,990.4217529296875,0.0
20150919_174730_image1146.png,0.1777772605419159,76.14990997314453,1.3478755950927734,101.23788452148438,32.344146728515625,777.6336669921875,0.0
20150919_174730_image116.png,0.2876355051994324,391.14361572265625,568.1366577148438,424.0563659667969,598.857421875,1011.1048583984375,0.0
20150919_174730_image116.png,0.1822563111782074,317.5673828125,465.908203125,359.0079650878906,501.8958740234375,1491.35009765625,0.0
20150919_174730_image121.png,0.69967120885849,359.5738525390625,462.36669921875,404.16766357421875,501.91107177734375,1763.434326171875,0.0
20150919_174730_image126.png,0.5674769878387451,390.42816162109375,481.8139343261719,436.38958740234375,519.35888671875,1725.6195068359375,0.0
20150919_174730_image131.png,0.2579469382762909,248.36080932617188,871.3643188476562,281.2400817871094,901.8367309570312,1001.9107666015625,0.0
20150919_174730_image131.png,0.14351080358028412,399.10723876953125,475.51007080078125,450.1592102050781,518.6381225585938,2201.77197265625,0.0
20150919_174730_image1331.png,0.26891347765922546,462.1241760253906,355.2748107910156,496.281494140625,385.03369140625,1016.4835815429688,0.0
20150919_174730_image1331.png,0.1634923219680786,337.1812438964844,1011.0811767578125,366.5513000488281,1040.1461181640625,853.6389770507812,0.0
20150919_174730_image136.png,0.5211891531944275,414.8585510253906,455.4521484375,461.82611083984375,495.2665100097656,1869.9833984375,0.0
20150919_174730_image136.png,0.22774721682071686,141.03976440429688,430.9417724609375,173.35116577148438,450.5906066894531,634.88134765625,0.0
20150919_174730_image136.png,0.2045435607433319,263.1988220214844,856.3154907226562,297.380859375,889.412109375,1131.309814453125,0.0
20150919_174730_image141.png,0.37785470485687256,190.14407348632812,402.72381591796875,223.778076171875,429.55224609375,902.3474731445312,0.0
20150919_174730_image141.png,0.2153441160917282,574.6420288085938,548.7977905273438,604.2049560546875,574.0972290039062,747.9254760742188,0.0
20150919_174730_image141.png,0.16186100244522095,473.4708251953125,436.2110290527344,520.1763916015625,479.4190368652344,2018.054443359375,0.0
20150919_174730_image146.png,0.5167325139045715,238.43670654296875,419.7301940917969,271.80731201171875,448.4283752441406,957.6756591796875,0.0
20150919_174730_image146.png,0.284026563167572,359.450439453125,861.4049682617188,392.6588134765625,893.3561401367188,1061.0465087890625,0.0
20150919_174730_image146.png,0.2738018035888672,626.4471435546875,565.779296875,659.8546142578125,594.1474609375,947.7086181640625,0.0
20150919_174730_image146.png,0.17592638731002808,608.1532592773438,566.7452392578125,658.3370971679688,605.1103515625,1925.30859375,0.0
20150919_174730_image151.png,0.40603530406951904,294.2288818359375,412.4209899902344,324.3061828613281,435.9105224609375,706.501708984375,0.0
20150919_174730_image151.png,0.324243426322937,412.8393859863281,861.1312866210938,444.20111083984375,892.0517578125,969.7192993164062,0.0
20150919_174730_image151.png,0.19117721915245056,573.123291015625,447.67474365234375,609.0650634765625,482.1829833984375,1240.287353515625,0.0
20150919_174730_image151.png,0.1688985973596573,676.3657836914062,818.9434814453125,714.2522583007812,864.4505615234375,1724.102783203125,0.0
20150919_174730_image156.png,0.5932508707046509,318.8045959472656,407.4313659667969,352.214111328125,432.427978515625,835.1246948242188,0.0
20150919_174730_image156.png,0.4395718574523926,444.0789489746094,862.408935546875,475.548583984375,893.7042846679688,984.8532104492188,0.0
20150919_174730_image156.png,0.2082095891237259,116.32931518554688,759.3274536132812,137.73573303222656,774.1177978515625,316.6082763671875,0.0
20150919_174730_image16.png,0.212576225399971,403.1211242675781,337.3062744140625,431.00396728515625,369.821533203125,906.6178588867188,0.0
20150919_174730_image16.png,0.17264701426029205,582.0467529296875,488.686767578125,607.6260375976562,510.1624755859375,549.333251953125,0.0
20150919_174730_image161.png,0.3515107333660126,353.2754211425781,396.1072692871094,388.3135681152344,422.5697937011719,927.1978149414062,0.0
20150919_174730_image161.png,0.34380069375038147,474.39288330078125,1248.7490234375,489.841796875,1267.9761962890625,297.0389404296875,0.0
20150919_174730_image166.png,0.5644150376319885,520.9660034179688,856.79541015625,552.6220092773438,887.4036865234375,968.935791015625,0.0
20150919_174730_image166.png,0.4280715882778168,372.70184326171875,387.4180603027344,406.307861328125,418.9573669433594,1059.9105224609375,0.0
20150919_174730_image166.png,0.2943728268146515,187.2539825439453,380.0474548339844,207.6169891357422,405.6112365722656,520.5554809570312,0.0
20150919_174730_image166.png,0.250275582075119,700.232177734375,427.2238464355469,718.5850219726562,455.1334533691406,512.2206420898438,0.0
20150919_174730_image166.png,0.1987621933221817,633.7506713867188,1258.8380126953125,657.9189453125,1279.4630126953125,498.47064208984375,0.0
20150919_174730_image166.png,0.14910121262073517,188.65335083007812,378.1046142578125,215.70191955566406,406.37017822265625,764.5430297851562,0.0
20150919_174730_image166.png,0.14445838332176208,377.23858642578125,392.48577880859375,407.04693603515625,418.27984619140625,768.8786010742188,0.0
20150919_174730_image171.png,0.2774874269962311,548.0720825195312,848.4703369140625,583.0770263671875,878.5087280273438,1051.4921875,0.0
20150919_174730_image171.png,0.2737540900707245,385.3001403808594,376.7392883300781,425.27850341796875,405.42376708984375,1146.758544921875,0.0
20150919_174730_image171.png,0.15366770327091217,146.89659118652344,1268.855224609375,171.6123046875,1280.0,275.4510803222656,0.0
20150919_174730_image176.png,0.7307580709457397,282.4693603515625,559.7420654296875,327.123046875,593.8535766601562,1523.2047119140625,0.0
20150919_174730_image176.png,0.2305629998445511,598.7699584960938,858.4854736328125,634.1983032226562,889.6574096679688,1104.3701171875,0.0
20150919_174730_image176.png,0.13101260364055634,440.2311706542969,385.7308349609375,465.84417724609375,412.4772644042969,685.0564575195312,0.0
20150919_174730_image181.png,0.6139940023422241,657.4087524414062,881.8158569335938,689.994873046875,911.5502319335938,968.9279174804688,0.0
20150919_174730_image181.png,0.40522757172584534,481.4162292480469,394.5055847167969,518.9041748046875,424.8300476074219,1136.8017578125,0.0
20150919_174730_image181.png,0.20334623754024506,327.610595703125,567.173828125,365.98046875,607.1953125,1535.6192626953125,0.0
20150919_174730_image181.png,0.1612757295370102,278.5240173339844,764.330322265625,299.9809265136719,781.0181884765625,358.0700378417969,0.0
20150919_174730_image186.png,0.4272228479385376,502.86029052734375,370.42156982421875,541.4799194335938,402.87371826171875,1253.2899169921875,0.0
20150919_174730_image186.png,0.2504350244998932,684.8136596679688,870.043212890625,715.1651000976562,899.4542236328125,892.6665649414062,0.0
20150919_174730_image186.png,0.15812711417675018,347.36016845703125,546.9108276367188,372.23834228515625,584.6935424804688,939.9649658203125,0.0
20150919_174730_image191.png,0.24623407423496246,530.9240112304688,366.94183349609375,567.5689086914062,400.3992919921875,1226.045166015625,0.0
20150919_174730_image191.png,0.21029260754585266,376.5364074707031,549.6119384765625,407.8150939941406,589.4744262695312,1246.8463134765625,0.0
20150919_174730_image196.png,0.42036116123199463,555.2495727539062,367.3939514160156,589.1149291992188,400.83721923828125,1132.5682373046875,0.0
20150919_174730_image196.png,0.22352401912212372,357.49481201171875,357.8002014160156,393.2973327636719,389.9504699707031,1151.0606689453125,0.0
20150919_174730_image201.png,0.4813518822193146,575.47314453125,345.94085693359375,615.0987548828125,378.8492431640625,1304.014892578125,0.0
20150919_174730_image201.png,0.19331954419612885,372.2928466796875,333.09381103515625,410.3962707519531,367.4477844238281,1309.0040283203125,0.0
20150919_174730_image21.png,0.47279709577560425,537.491455078125,671.6014404296875,570.7734985351562,708.2199096679688,1218.7374267578125,0.0
20150919_174730_image21.png,0.3668418824672699,479.6610412597656,328.49505615234375,508.92205810546875,360.648193359375,940.83349609375,0.0
20150919_174730_image21.png,0.31166473031044006,534.0033569335938,653.9834594726562,575.197998046875,709.6133422851562,2291.653076171875,0.0
20150919_174730_image21.png,0.2809953987598419,658.4521484375,488.4048156738281,684.0245361328125,511.7688903808594,597.4751586914062,0.0
20150919_174730_image211.png,0.2082258015871048,450.6792297363281,768.9190673828125,472.9731140136719,785.5193481445312,370.0847473144531,0.0
20150919_174730_image211.png,0.1995144486427307,678.8411254882812,350.48199462890625,704.5657348632812,373.040771484375,580.3157348632812,0.0
20150919_174730_image216.png,0.5292280912399292,517.6488647460938,335.2437438964844,557.916015625,373.6460266113281,1546.3504638671875,0.0
20150919_174730_image216.png,0.19229114055633545,487.1557922363281,772.213134765625,511.06219482421875,788.880859375,398.46533203125,0.0
20150919_174730_image221.png,0.1483382135629654,504.4373779296875,780.7189331054688,529.6517944335938,798.9490966796875,459.6629333496094,0.0
20150919_174730_image221.png,0.14391693472862244,603.0330200195312,1263.3023681640625,623.9555053710938,1279.615966796875,341.3210144042969,0.0
20150919_174730_image236.png,0.13069064915180206,679.1383056640625,575.3919067382812,708.441162109375,605.222412109375,874.1190185546875,0.0
20150919_174730_image26.png,0.2475578337907791,137.56398010253906,371.3779602050781,154.1316680908203,392.20794677734375,345.1047058105469,0.0
20150919_174730_image271.png,0.27621686458587646,695.7523803710938,590.6640014648438,719.2715454101562,638.8740234375,1133.8594970703125,0.0
20150919_174730_image276.png,0.40717777609825134,692.7942504882812,768.845458984375,718.71826171875,817.4129638671875,1259.0645751953125,0.0
20150919_174730_image296.png,0.17950701713562012,32.661903381347656,202.56094360351562,50.24748229980469,229.11599731445312,466.9859924316406,0.0
20150919_174730_image301.png,0.5764387249946594,683.7877807617188,972.2138061523438,713.3076782226562,1000.6882934570312,840.56396484375,0.0
20150919_174730_image301.png,0.5438758134841919,42.541099548339844,186.77447509765625,61.52687072753906,213.70082092285156,511.2174377441406,0.0
20150919_174730_image301.png,0.17812973260879517,148.8395538330078,361.78900146484375,177.28929138183594,388.7275390625,766.3943481445312,0.0
20150919_174730_image306.png,0.3344603478908539,42.31263732910156,213.33558654785156,61.21106719970703,239.62808227539062,496.88690185546875,0.0
20150919_174730_image31.png,0.13155077397823334,658.7102661132812,674.3028564453125,699.1659545898438,727.0362548828125,2133.365966796875,0.0
20150919_174730_image321.png,0.5511722564697266,113.91212463378906,602.7847900390625,146.65863037109375,632.8941650390625,985.976806640625,0.0
20150919_174730_image321.png,0.2978108823299408,137.35560607910156,191.81971740722656,156.40818786621094,221.57705688476562,566.9541625976562,0.0
20150919_174730_image331.png,0.455955445766449,128.83799743652344,601.2413330078125,158.41949462890625,635.176513671875,1003.8534545898438,0.0
20150919_174730_image331.png,0.4164903163909912,165.23240661621094,182.4844512939453,182.87489318847656,211.3907470703125,509.97894287109375,0.0
20150919_174730_image331.png,0.29158684611320496,223.77906799316406,735.6390380859375,243.4298095703125,754.1918334960938,364.5762023925781,0.0
20150919_174730_image341.png,0.7039892673492432,115.14517211914062,666.4864501953125,146.31910705566406,695.1701049804688,894.182373046875,0.0
20150919_174730_image341.png,0.6351226568222046,27.013343811035156,217.7701416015625,67.35045623779297,253.3053741455078,1433.388671875,0.0
20150919_174730_image341.png,0.23682428896427155,228.91026306152344,399.0360412597656,258.2294616699219,422.071533203125,675.3821411132812,0.0
20150919_174730_image341.png,0.19983600080013275,161.3977508544922,166.7110137939453,180.52822875976562,196.56808471679688,571.1800537109375,0.0
20150919_174730_image351.png,0.3085358142852783,175.84242248535156,134.48562622070312,196.62799072265625,166.27842712402344,660.8314208984375,0.0
20150919_174730_image351.png,0.20734068751335144,141.71302795410156,590.2443237304688,170.65476989746094,622.4762573242188,932.8483276367188,0.0
20150919_174730_image351.png,0.19567227363586426,72.50322723388672,330.9593505859375,95.48804473876953,354.713134765625,545.9763793945312,0.0
20150919_174730_image36.png,0.2368033528327942,707.4534301757812,685.9396362304688,719.5074462890625,705.5003662109375,235.7853546142578,0.0
20150919_174730_image36.png,0.13185007870197296,639.1215209960938,379.27508544921875,670.1527709960938,406.8100891113281,854.445556640625,0.0
20150919_174730_image376.png,0.5242766737937927,289.73046875,612.2160034179688,324.3209533691406,650.6307373046875,1328.7843017578125,0.0
20150919_174730_image376.png,0.47180384397506714,291.5689697265625,685.0176391601562,324.8030090332031,719.7035522460938,1152.7530517578125,0.0
20150919_174730_image376.png,0.21890507638454437,324.1996765136719,135.49334716796875,348.62286376953125,170.90853881835938,864.9518432617188,0.0
20150919_174730_image386.png,0.5580950975418091,420.47802734375,142.39645385742188,441.0335388183594,174.42112731933594,658.2835693359375,0.0
20150919_174730_image386.png,0.23842912912368774,413.2941589355469,901.72265625,437.8607177734375,927.677734375,637.626953125,0.0
20150919_174730_image386.png,0.17939966917037964,237.16162109375,558.2633056640625,264.807861328125,576.56640625,506.01190185546875,0.0
20150919_174730_image396.png,0.6249784231185913,391.3990478515625,649.635498046875,430.43170166015625,683.6444091796875,1327.4580078125,0.0
20150919_174730_image396.png,0.18993747234344482,450.9897155761719,136.7519073486328,473.701171875,174.04991149902344,847.0919799804688,0.0
20150919_174730_image41.png,0.2776881456375122,706.76611328125,794.7985229492188,719.8128051757812,821.1385498046875,343.65020751953125,0.0
20150919_174730_image41.png,0.16776548326015472,650.59912109375,372.06842041015625,691.504150390625,416.80877685546875,1830.1055908203125,0.0
20150919_174730_image411.png,0.5927050709724426,463.49493408203125,159.03787231445312,487.14935302734375,193.652099609375,818.7794189453125,0.0
20150919_174730_image411.png,0.48796555399894714,468.873046875,968.2364501953125,497.680419921875,995.5142822265625,785.8026733398438,0.0
20150919_174730_image411.png,0.41880103945732117,406.13372802734375,670.9920043945312,447.95947265625,710.5484008789062,1654.4757080078125,0.0
20150919_174730_image411.png,0.1447116881608963,463.76861572265625,656.9605102539062,498.5362548828125,691.9168701171875,1215.35009765625,0.0
20150919_174730_image426.png,0.447119802236557,538.9585571289062,985.2782592773438,569.9109497070312,1013.8038330078125,882.9347534179688,0.0
20150919_174730_image436.png,0.3665385842323303,680.42138671875,123.33307647705078,705.8178100585938,162.38653564453125,991.8181762695312,0.0
20150919_174730_image436.png,0.36372435092926025,148.7553253173828,697.8609008789062,170.77992248535156,721.15283203125,512.9954223632812,0.0
20150919_174730_image436.png,0.20696227252483368,552.7423095703125,191.39768981933594,600.272705078125,226.81008911132812,1683.165283203125,0.0
20150919_174730_image436.png,0.19049404561519623,292.5239562988281,438.6902770996094,318.16357421875,463.3783874511719,632.9937133789062,0.0
20150919_174730_image436.png,0.1434284746646881,22.81375503540039,1028.771728515625,47.65160369873047,1057.326904296875,709.2491455078125,0.0
20150919_174730_image441.png,0.37532874941825867,77.06604766845703,1039.447021484375,104.12199401855469,1068.834716796875,795.1118774414062,0.0
20150919_174730_image441.png,0.22551438212394714,195.93128967285156,702.7274169921875,216.9747314453125,722.331298828125,412.53314208984375,0.0
20150919_174730_image441.png,0.1612289696931839,312.61578369140625,784.5698852539062,332.9082336425781,806.95263671875,454.20086669921875,0.0
20150919_174730_image456.png,0.6470444798469543,188.8720703125,1079.1767578125,215.50173950195312,1107.8189697265625,762.7326049804688,0.0
20150919_174730_image456.png,0.5216879844665527,321.7830505371094,556.8265380859375,347.0726623535156,578.8461303710938,556.866943359375,0.0
20150919_174730_image456.png,0.2940695285797119,386.87811279296875,806.5884399414062,407.1390075683594,827.4968872070312,423.62384033203125,0.0
20150919_174730_image456.png,0.24084660410881042,77.96104431152344,508.83575439453125,109.56234741210938,531.0547485351562,702.149169921875,0.0
20150919_174730_image456.png,0.194398432970047,701.7318115234375,468.72821044921875,719.9605712890625,497.6832275390625,527.8140258789062,0.0
20150919_174730_image456.png,0.1398773491382599,696.2799072265625,892.0247802734375,716.6904907226562,915.7300415039062,483.8382263183594,0.0
